216011;08;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-31;2021-06-07;2021-06-22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216012;08;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-31;2021-06-07;2021-06-22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216013;08;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-31;2021-06-07;2021-06-22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216014;08;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-31;2021-06-07;2021-06-22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216015;08;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-31;2021-06-07;2021-06-22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216016;08;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-31;2021-06-07;2021-06-22;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216022;09;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-07;2021-06-14;2021-06-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216024;09;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-07;2021-06-14;2021-06-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216025;09;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-07;2021-06-14;2021-06-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216026;09;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-07;2021-06-14;2021-06-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216028;09;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-07;2021-06-14;2021-06-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216029;09;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-07;2021-06-14;2021-06-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216030;09;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-07;2021-06-14;2021-06-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216039;09;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-07;2021-06-14;2021-06-29;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216044;10;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-14;2021-06-21;2021-07-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216045;10;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-14;2021-06-21;2021-07-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216046;10;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-14;2021-06-21;2021-07-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216047;10;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-14;2021-06-21;2021-07-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216048;10;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-14;2021-06-21;2021-07-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216049;10;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-14;2021-06-21;2021-07-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216050;10;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-14;2021-06-21;2021-07-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216051;10;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-14;2021-06-21;2021-07-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216055;10;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-14;2021-06-21;2021-07-06;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216059;12;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-28;2021-07-05;2021-07-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216060;12;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-28;2021-07-05;2021-07-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216061;12;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-28;2021-07-05;2021-07-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216062;12;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-28;2021-07-05;2021-07-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216063;12;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-28;2021-07-05;2021-07-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216064;12;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-28;2021-07-05;2021-07-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216065;12;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-28;2021-07-05;2021-07-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216066;12;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-28;2021-07-05;2021-07-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216067;12;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-28;2021-07-05;2021-07-20;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216079;11;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-21;2021-06-28;2021-07-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216080;11;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-21;2021-06-28;2021-07-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216081;11;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-21;2021-06-28;2021-07-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216082;11;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-21;2021-06-28;2021-07-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Avera (Rurutu);NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216083;11;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-21;2021-06-28;2021-07-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216084;11;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-21;2021-06-28;2021-07-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216085;11;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-21;2021-06-28;2021-07-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216086;11;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-21;2021-06-28;2021-07-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216087;11;Ge01;2021;02 - Rurutu;En02;FUT;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-06-21;2021-06-28;2021-07-13;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216089;04;Ge01;2021;02 - Rurutu;En02;REP;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-03;2021-05-10;2021-05-25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216090;04;Ge01;2021;02 - Rurutu;En02;REP;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-03;2021-05-10;2021-05-25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216092;03;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-26;2021-05-03;2021-05-18;NULL;NULL;NULL;NULL;NULL;NULL;11;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216094;04;Ge01;2021;02 - Rurutu;En02;REP;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-03;2021-05-10;2021-05-25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216097;03;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-26;2021-05-03;2021-05-18;NULL;NULL;NULL;NULL;NULL;NULL;11;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216098;03;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-26;2021-05-03;2021-05-18;NULL;NULL;NULL;NULL;NULL;NULL;11;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216101;04;Ge01;2021;02 - Rurutu;En02;REP;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-03;2021-05-10;2021-05-25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216102;04;Ge01;2021;02 - Rurutu;En02;REP;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-03;2021-05-10;2021-05-25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216103;04;Ge01;2021;02 - Rurutu;En02;REP;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-03;2021-05-10;2021-05-25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216105;04;Ge01;2021;02 - Rurutu;En02;REP;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-03;2021-05-10;2021-05-25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216107;03;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-26;2021-05-03;2021-05-18;NULL;NULL;NULL;NULL;NULL;NULL;11;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216108;03;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-26;2021-05-03;2021-05-18;NULL;NULL;NULL;NULL;NULL;NULL;11;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216109;03;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-26;2021-05-03;2021-05-18;NULL;NULL;NULL;NULL;NULL;NULL;11;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216110;03;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-26;2021-05-03;2021-05-18;NULL;NULL;NULL;NULL;NULL;NULL;11;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216111;04;Ge01;2021;02 - Rurutu;En02;REP;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe à venir;NULL;2021-05-03;2021-05-10;2021-05-25;NULL;NULL;NULL;NULL;NULL;NULL;NULL;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216117;03;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-26;2021-05-03;2021-05-18;NULL;NULL;NULL;NULL;NULL;NULL;11;En02;A côté de la mairie;Hauti;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216124;02;Ge01;2021;02 - Rurutu;En02;ERV;4500;NULL;Succès;NULL;0;0;0;2021-05-02 19:05:39.000;2021-05-06 06:50:27.713;2021-05-06 14:35:00.000;Grappe en cours;ERV;2021-04-19;2021-04-26;2021-05-11;2021-05-01;2021-04-26 09:54:00.000;2021-05-01 13:54:00.000;7440;6;1;NULL;En02;A côté de la mairie;Moerai;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216125;02;Ge01;2021;02 - Rurutu;En02;ERV;4500;NULL;Succès;NULL;0;0;0;2021-05-02 19:05:39.000;2021-05-06 06:50:27.713;2021-05-06 14:35:00.000;Grappe en cours;ERV;2021-04-19;2021-04-26;2021-05-11;2021-05-01;2021-04-26 13:13:00.000;2021-05-01 14:01:00.000;7248;6;1;NULL;En02;A côté de la mairie;Moerai;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216126;02;Ge01;2021;02 - Rurutu;En02;VAC;750;NULL;Echec terrain;NULL;0;0;0;2021-04-26 18:50:45.000;2021-04-27 06:47:53.150;2021-05-06 14:35:00.000;Grappe en cours;VAC;2021-04-19;2021-04-26;2021-05-11;2021-04-26;2021-04-26 11:51:00.000;2021-04-26 11:52:00.000;1;1;1;NULL;En02;A côté de la mairie;Moerai;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216127;02;Ge01;2021;02 - Rurutu;En02;ERV;4500;NULL;Succès;NULL;0;0;0;2021-05-02 19:05:39.000;2021-05-06 06:50:27.713;2021-05-06 14:35:00.000;Grappe en cours;ERV;2021-04-19;2021-04-26;2021-05-11;2021-05-01;2021-04-28 08:40:00.000;2021-05-01 14:02:00.000;4642;6;1;NULL;En02;A côté de la mairie;Moerai;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216128;02;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-19;2021-04-26;2021-05-11;NULL;NULL;NULL;NULL;NULL;NULL;4;En02;A côté de la mairie;Moerai;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216129;02;Ge01;2021;02 - Rurutu;En02;ERV;4500;NULL;Succès;NULL;0;0;0;2021-05-02 19:05:39.000;2021-05-06 06:50:27.713;2021-05-06 14:35:00.000;Grappe en cours;ERV;2021-04-19;2021-04-26;2021-05-11;2021-05-01;2021-04-27 09:41:00.000;2021-05-01 14:08:00.000;6027;6;1;NULL;En02;A côté de la mairie;Moerai;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216130;02;Ge01;2021;02 - Rurutu;En02;ERV;4500;NULL;Succès;NULL;0;0;0;2021-05-02 19:05:39.000;2021-05-06 06:50:27.713;2021-05-06 14:35:00.000;Grappe en cours;ERV;2021-04-19;2021-04-26;2021-05-11;2021-05-02;2021-04-29 14:11:00.000;2021-05-02 19:02:00.000;4611;7;1;NULL;En02;A côté de la mairie;Moerai;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216131;02;Ge01;2021;02 - Rurutu;En02;ERV;4500;NULL;Succès;NULL;0;0;0;2021-05-02 19:05:39.000;2021-05-06 06:50:27.713;2021-05-06 14:35:00.000;Grappe en cours;ERV;2021-04-19;2021-04-26;2021-05-11;2021-05-02;2021-05-01 15:56:00.000;2021-05-02 19:03:00.000;1627;7;1;NULL;En02;A côté de la mairie;Moerai;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
216132;02;Ge01;2021;02 - Rurutu;En02;RAF;0;NULL;Non-réalisé;NULL;0;0;0;NULL;NULL;NULL;Grappe en cours;NULL;2021-04-19;2021-04-26;2021-05-11;NULL;NULL;NULL;NULL;NULL;NULL;4;En02;A côté de la mairie;Moerai;NULL;NULL;NULL;NULL;0;NULL;1;0;NULL;0;NULL;NULL;NULL;NULL;NULL;NULL;NULL
