Year;Site;Habitat;siteID;Taxonomy;Family;value
2007;6;Pente externe 10m;6_FO10;Crustose Coralline Algae / Bare Space;CCA_nu;53,1475
2007;6;Pente externe 10m;6_FO10;Cyphastrea;Corail;0,3125
2007;6;Pente externe 10m;6_FO10;Fungiidae unidentified;Corail;0,075
2007;6;Pente externe 10m;6_FO10;Gardineroseris;Corail;0,0625
2007;6;Pente externe 10m;6_FO10;Leptastrea;Corail;1,078125
2007;6;Pente externe 10m;6_FO10;Leptoseris;Corail;0,075
2007;6;Pente externe 10m;6_FO10;Macroalgae;Algues_Gazon;0,9525
2007;6;Pente externe 10m;6_FO10;Millepora;Corail;3,125
2007;6;Pente externe 10m;6_FO10;Montipora;Corail;2,9375
2007;6;Pente externe 10m;6_FO10;Pavona;Corail;1,2725
2007;6;Pente externe 10m;6_FO10;Pocillopora;Corail;23,8
2007;6;Pente externe 10m;6_FO10;Porites;Corail;2,4325
2007;6;Pente externe 10m;6_FO10;Psammocora;Corail;0,21875
2007;6;Pente externe 10m;6_FO10;Sand;Sable;0,15
2007;6;Pente externe 10m;6_FO10;Turf;Algues_Gazon;3,46
2007;6;Pente externe 17m;6_FO17;Acanthastrea;Corail;0,3875
2007;6;Pente externe 17m;6_FO17;Acropora;Corail;2,4325
2007;6;Pente externe 17m;6_FO17;Astrea;Corail;0,505
2007;6;Pente externe 17m;6_FO17;Crustose Coralline Algae / Bare Space;CCA_nu;78,795
2007;6;Pente externe 17m;6_FO17;Cyphastrea;Corail;0,0625
2007;6;Pente externe 17m;6_FO17;Gardineroseris;Corail;0,145833333333333
2007;6;Pente externe 17m;6_FO17;Goniastrea;Corail;0,125
2007;6;Pente externe 17m;6_FO17;Leptastrea;Corail;0,225
2007;6;Pente externe 17m;6_FO17;Leptoseris;Corail;0,0625
2007;6;Pente externe 17m;6_FO17;Lobophyllia;Corail;0,2625
2007;6;Pente externe 17m;6_FO17;Macroalgae;Algues_Gazon;0,5075
2007;6;Pente externe 17m;6_FO17;Millepora;Corail;0,15625
2007;6;Pente externe 17m;6_FO17;Montipora;Corail;1,3125
2007;6;Pente externe 17m;6_FO17;Pavona;Corail;0,4575
2007;6;Pente externe 17m;6_FO17;Pocillopora;Corail;6,5425
2007;6;Pente externe 17m;6_FO17;Porites;Corail;1,205
2007;6;Pente externe 17m;6_FO17;Psammocora;Corail;0,104166666666667
2007;6;Pente externe 17m;6_FO17;Sand;Sable;4,505
2007;6;Pente externe 17m;6_FO17;Turf;Algues_Gazon;3,1375
2008;1;Frangeant;1_FR;Crustose Coralline Algae / Bare Space;CCA_nu;28,7075
2008;1;Frangeant;1_FR;Fungiidae unidentified;Corail;0,0625
2008;1;Frangeant;1_FR;Leptastrea;Corail;0,0625
2008;1;Frangeant;1_FR;Macroalgae;Algues_Gazon;1,355
2008;1;Frangeant;1_FR;Montipora;Corail;0,0625
2008;1;Frangeant;1_FR;Pocillopora;Corail;0,0625
2008;1;Frangeant;1_FR;Porites;Corail;30,6925
2008;1;Frangeant;1_FR;Sand;Sable;25,6225
2008;1;Frangeant;1_FR;Turf;Algues_Gazon;13,55
2008;1;Pente externe 10m;1_FO10;Acropora;Corail;2,18916666666667
2008;1;Pente externe 10m;1_FO10;Astrea;Corail;0,391666666666667
2008;1;Pente externe 10m;1_FO10;Crustose Coralline Algae / Bare Space;CCA_nu;53,3033333333333
2008;1;Pente externe 10m;1_FO10;Fungiidae unidentified;Corail;0,0625
2008;1;Pente externe 10m;1_FO10;Gardineroseris;Corail;0,135416666666667
2008;1;Pente externe 10m;1_FO10;Goniastrea;Corail;0,0625
2008;1;Pente externe 10m;1_FO10;Leptastrea;Corail;0,3125
2008;1;Pente externe 10m;1_FO10;Macroalgae;Algues_Gazon;13,4041666666667
2008;1;Pente externe 10m;1_FO10;Millepora;Corail;1
2008;1;Pente externe 10m;1_FO10;Montipora;Corail;0,291666666666667
2008;1;Pente externe 10m;1_FO10;Pavona;Corail;0,130208333333333
2008;1;Pente externe 10m;1_FO10;Pocillopora;Corail;12,5533333333333
2008;1;Pente externe 10m;1_FO10;Porites;Corail;6,73833333333333
2008;1;Pente externe 10m;1_FO10;Sand;Sable;1,3125
2008;1;Pente externe 10m;1_FO10;Stylocoeniella;Corail;0,0833333333333333
2008;1;Pente externe 10m;1_FO10;Turf;Algues_Gazon;9,59583333333333
2008;1;Pente externe 17m;1_FO17;Acanthastrea;Corail;0,0625
2008;1;Pente externe 17m;1_FO17;Acropora;Corail;0,142857142857143
2008;1;Pente externe 17m;1_FO17;Astrea;Corail;0,228095238095238
2008;1;Pente externe 17m;1_FO17;Crustose Coralline Algae / Bare Space;CCA_nu;68,1536904761905
2008;1;Pente externe 17m;1_FO17;Fungiidae unidentified;Corail;0,142857142857143
2008;1;Pente externe 17m;1_FO17;Gardineroseris;Corail;0,142857142857143
2008;1;Pente externe 17m;1_FO17;Herpolitha;Corail;0,43125
2008;1;Pente externe 17m;1_FO17;Leptastrea;Corail;0,154761904761905
2008;1;Pente externe 17m;1_FO17;Leptoseris;Corail;0,0833333333333333
2008;1;Pente externe 17m;1_FO17;Macroalgae;Algues_Gazon;4,12690476190476
2008;1;Pente externe 17m;1_FO17;Millepora;Corail;3,30833333333333
2008;1;Pente externe 17m;1_FO17;Montipora;Corail;0,20610119047619
2008;1;Pente externe 17m;1_FO17;Pavona;Corail;0,221577380952381
2008;1;Pente externe 17m;1_FO17;Pocillopora;Corail;0,392857142857143
2008;1;Pente externe 17m;1_FO17;Porites;Corail;8,44761904761905
2008;1;Pente externe 17m;1_FO17;Sand;Sable;6,16714285714286
2008;1;Pente externe 17m;1_FO17;Soft Coral;Corail;0,483928571428572
2008;1;Pente externe 17m;1_FO17;Turf;Algues_Gazon;10,4610714285714
2008;2;Frangeant;2_FR;Acropora;Corail;0,7625
2008;2;Frangeant;2_FR;Crustose Coralline Algae / Bare Space;CCA_nu;13,51
2008;2;Frangeant;2_FR;Leptastrea;Corail;0,125
2008;2;Frangeant;2_FR;Macroalgae;Algues_Gazon;0,8175
2008;2;Frangeant;2_FR;Montipora;Corail;0,25
2008;2;Frangeant;2_FR;Pavona;Corail;0,84375
2008;2;Frangeant;2_FR;Pocillopora;Corail;1,3875
2008;2;Frangeant;2_FR;Porites;Corail;43,24
2008;2;Frangeant;2_FR;Sand;Sable;12,6725
2008;2;Frangeant;2_FR;Soft Coral;Corail;0,1875
2008;2;Frangeant;2_FR;Turf;Algues_Gazon;28,8525
2008;2;Pente externe 10m;2_FO10;Acanthastrea;Corail;0,0625
2008;2;Pente externe 10m;2_FO10;Acropora;Corail;0,0625
2008;2;Pente externe 10m;2_FO10;Astrea;Corail;0,1375
2008;2;Pente externe 10m;2_FO10;Crustose Coralline Algae / Bare Space;CCA_nu;65,2975
2008;2;Pente externe 10m;2_FO10;Fungiidae unidentified;Corail;0,0625
2008;2;Pente externe 10m;2_FO10;Gardineroseris;Corail;0,166666666666667
2008;2;Pente externe 10m;2_FO10;Leptastrea;Corail;0,0625
2008;2;Pente externe 10m;2_FO10;Macroalgae;Algues_Gazon;7,8075
2008;2;Pente externe 10m;2_FO10;Millepora;Corail;2,75625
2008;2;Pente externe 10m;2_FO10;Montipora;Corail;0,203125
2008;2;Pente externe 10m;2_FO10;Pavona;Corail;0,125
2008;2;Pente externe 10m;2_FO10;Pocillopora;Corail;2,8375
2008;2;Pente externe 10m;2_FO10;Porites;Corail;4,84
2008;2;Pente externe 10m;2_FO10;Sand;Sable;2,095
2008;2;Pente externe 10m;2_FO10;Turf;Algues_Gazon;15,5175
2008;2;Pente externe 17m;2_FO17;Astrea;Corail;0,068452380952381
2008;2;Pente externe 17m;2_FO17;Crustose Coralline Algae / Bare Space;CCA_nu;68,6946428571429
2008;2;Pente externe 17m;2_FO17;Cyphastrea;Corail;0,0625
2008;2;Pente externe 17m;2_FO17;Fungiidae unidentified;Corail;0,0982142857142857
2008;2;Pente externe 17m;2_FO17;Gardineroseris;Corail;0,0714285714285714
2008;2;Pente externe 17m;2_FO17;Herpolitha;Corail;0,0654761904761905
2008;2;Pente externe 17m;2_FO17;Macroalgae;Algues_Gazon;4,24321428571429
2008;2;Pente externe 17m;2_FO17;Millepora;Corail;2,2125
2008;2;Pente externe 17m;2_FO17;Montipora;Corail;0,1875
2008;2;Pente externe 17m;2_FO17;Pavona;Corail;0,857142857142857
2008;2;Pente externe 17m;2_FO17;Pocillopora;Corail;2,25982142857143
2008;2;Pente externe 17m;2_FO17;Porites;Corail;13,2103571428571
2008;2;Pente externe 17m;2_FO17;Sand;Sable;2,29285714285714
2008;2;Pente externe 17m;2_FO17;Turf;Algues_Gazon;9,84928571428571
2008;3;Frangeant;3_FR;Acropora;Corail;3,49583333333333
2008;3;Frangeant;3_FR;Astrea;Corail;0,0625
2008;3;Frangeant;3_FR;Crustose Coralline Algae / Bare Space;CCA_nu;32,5725
2008;3;Frangeant;3_FR;Fungiidae unidentified;Corail;0,1875
2008;3;Frangeant;3_FR;Gardineroseris;Corail;0,1875
2008;3;Frangeant;3_FR;Leptastrea;Corail;0,5
2008;3;Frangeant;3_FR;Macroalgae;Algues_Gazon;0,975
2008;3;Frangeant;3_FR;Millepora;Corail;0,5
2008;3;Frangeant;3_FR;Montipora;Corail;4,3575
2008;3;Frangeant;3_FR;Pavona;Corail;17,0975
2008;3;Frangeant;3_FR;Porites;Corail;4,1675
2008;3;Frangeant;3_FR;Sand;Sable;27,4225
2008;3;Frangeant;3_FR;Tubastrea;Corail;0,0625
2008;3;Frangeant;3_FR;Turf;Algues_Gazon;11,0025
2008;3;Pente externe 10m;3_FO10;Acropora;Corail;0,440625
2008;3;Pente externe 10m;3_FO10;Astrea;Corail;0,4625
2008;3;Pente externe 10m;3_FO10;Astreopora;Corail;0,625
2008;3;Pente externe 10m;3_FO10;Crustose Coralline Algae / Bare Space;CCA_nu;64,8825
2008;3;Pente externe 10m;3_FO10;Cyphastrea;Corail;0,0833333333333333
2008;3;Pente externe 10m;3_FO10;Fungiidae unidentified;Corail;0,25
2008;3;Pente externe 10m;3_FO10;Gardineroseris;Corail;0,140625
2008;3;Pente externe 10m;3_FO10;Goniastrea;Corail;0,359375
2008;3;Pente externe 10m;3_FO10;Herpolitha;Corail;0,46875
2008;3;Pente externe 10m;3_FO10;Leptastrea;Corail;0,265625
2008;3;Pente externe 10m;3_FO10;Macroalgae;Algues_Gazon;16,155
2008;3;Pente externe 10m;3_FO10;Millepora;Corail;0,95
2008;3;Pente externe 10m;3_FO10;Montipora;Corail;0,1875
2008;3;Pente externe 10m;3_FO10;Pavona;Corail;0,175
2008;3;Pente externe 10m;3_FO10;Pocillopora;Corail;4,265
2008;3;Pente externe 10m;3_FO10;Porites;Corail;3,4875
2008;3;Pente externe 10m;3_FO10;Sand;Sable;0,2
2008;3;Pente externe 10m;3_FO10;Soft Coral;Corail;0,25
2008;3;Pente externe 10m;3_FO10;Turf;Algues_Gazon;8,4175
2008;3;Pente externe 17m;3_FO17;Astrea;Corail;0,115
2008;3;Pente externe 17m;3_FO17;Crustose Coralline Algae / Bare Space;CCA_nu;68,5445
2008;3;Pente externe 17m;3_FO17;Fungiidae unidentified;Corail;0,4675
2008;3;Pente externe 17m;3_FO17;Gardineroseris;Corail;0,0833333333333333
2008;3;Pente externe 17m;3_FO17;Goniastrea;Corail;0,0625
2008;3;Pente externe 17m;3_FO17;Herpolitha;Corail;0,835
2008;3;Pente externe 17m;3_FO17;Leptastrea;Corail;0,0625
2008;3;Pente externe 17m;3_FO17;Lobophyllia;Corail;0,0625
2008;3;Pente externe 17m;3_FO17;Macroalgae;Algues_Gazon;26,6825
2008;3;Pente externe 17m;3_FO17;Montipora;Corail;0,125
2008;3;Pente externe 17m;3_FO17;Pavona;Corail;0,20625
2008;3;Pente externe 17m;3_FO17;Pocillopora;Corail;1,04166666666667
2008;3;Pente externe 17m;3_FO17;Porites;Corail;0,603125
2008;3;Pente externe 17m;3_FO17;Sandolitha;Corail;0,2
2008;3;Pente externe 17m;3_FO17;Soft Coral;Corail;0,34375
2008;3;Pente externe 17m;3_FO17;Turf;Algues_Gazon;1,935
2008;4;Frangeant;4_FR;Crustose Coralline Algae / Bare Space;CCA_nu;16,46
2008;4;Frangeant;4_FR;Gardineroseris;Corail;0,0625
2008;4;Frangeant;4_FR;Macroalgae;Algues_Gazon;1,7
2008;4;Frangeant;4_FR;Montipora;Corail;24,1825
2008;4;Frangeant;4_FR;Pavona;Corail;0,34375
2008;4;Frangeant;4_FR;Pocillopora;Corail;0,0625
2008;4;Frangeant;4_FR;Porites;Corail;4,3775
2008;4;Frangeant;4_FR;Sand;Sable;43,9025
2008;4;Frangeant;4_FR;Turf;Algues_Gazon;9,215
2008;4;Pente externe 10m;4_FO10;Acanthastrea;Corail;0,125
2008;4;Pente externe 10m;4_FO10;Acropora;Corail;5,27
2008;4;Pente externe 10m;4_FO10;Astrea;Corail;0,770833333333333
2008;4;Pente externe 10m;4_FO10;Astreopora;Corail;0,0625
2008;4;Pente externe 10m;4_FO10;Crustose Coralline Algae / Bare Space;CCA_nu;53,9625
2008;4;Pente externe 10m;4_FO10;Cyphastrea;Corail;0,0625
2008;4;Pente externe 10m;4_FO10;Gardineroseris;Corail;0,3125
2008;4;Pente externe 10m;4_FO10;Goniastrea;Corail;0,125
2008;4;Pente externe 10m;4_FO10;Leptastrea;Corail;0,645833333333333
2008;4;Pente externe 10m;4_FO10;Macroalgae;Algues_Gazon;6,00333333333333
2008;4;Pente externe 10m;4_FO10;Millepora;Corail;7,88125
2008;4;Pente externe 10m;4_FO10;Montipora;Corail;4,46833333333333
2008;4;Pente externe 10m;4_FO10;Pavona;Corail;0,679166666666667
2008;4;Pente externe 10m;4_FO10;Pocillopora;Corail;19,75
2008;4;Pente externe 10m;4_FO10;Porites;Corail;1,2325
2008;4;Pente externe 10m;4_FO10;Sand;Sable;0,961111111111111
2008;4;Pente externe 10m;4_FO10;Turf;Algues_Gazon;3,405
2008;4;Pente externe 17m;4_FO17;Acanthastrea;Corail;0,0669642857142857
2008;4;Pente externe 17m;4_FO17;Acropora;Corail;3,24035714285714
2008;4;Pente externe 17m;4_FO17;Astrea;Corail;0,514642857142857
2008;4;Pente externe 17m;4_FO17;Crustose Coralline Algae / Bare Space;CCA_nu;55,7810714285714
2008;4;Pente externe 17m;4_FO17;Fungiidae unidentified;Corail;0,177232142857143
2008;4;Pente externe 17m;4_FO17;Gardineroseris;Corail;0,129464285714286
2008;4;Pente externe 17m;4_FO17;Herpolitha;Corail;0,0625
2008;4;Pente externe 17m;4_FO17;Leptastrea;Corail;0,25
2008;4;Pente externe 17m;4_FO17;Macroalgae;Algues_Gazon;8,1475
2008;4;Pente externe 17m;4_FO17;Millepora;Corail;1,375
2008;4;Pente externe 17m;4_FO17;Montipora;Corail;0,710714285714286
2008;4;Pente externe 17m;4_FO17;Pavona;Corail;0,503571428571429
2008;4;Pente externe 17m;4_FO17;Pocillopora;Corail;13,4989285714286
2008;4;Pente externe 17m;4_FO17;Porites;Corail;0,951428571428571
2008;4;Pente externe 17m;4_FO17;Psammocora;Corail;0,0714285714285714
2008;4;Pente externe 17m;4_FO17;Sand;Sable;3,57964285714286
2008;4;Pente externe 17m;4_FO17;Soft Coral;Corail;0,455357142857143
2008;4;Pente externe 17m;4_FO17;Stylocoeniella;Corail;0,0892857142857143
2008;4;Pente externe 17m;4_FO17;Turf;Algues_Gazon;12,2385714285714
2008;5;Frangeant;5_FR;Acropora;Corail;0,0625
2008;5;Frangeant;5_FR;Crustose Coralline Algae / Bare Space;CCA_nu;13,8203571428571
2008;5;Frangeant;5_FR;Fungiidae unidentified;Corail;0,25
2008;5;Frangeant;5_FR;Leptastrea;Corail;0,125
2008;5;Frangeant;5_FR;Macroalgae;Algues_Gazon;0,529464285714286
2008;5;Frangeant;5_FR;Montipora;Corail;0,295833333333333
2008;5;Frangeant;5_FR;Pavona;Corail;1,1797619047619
2008;5;Frangeant;5_FR;Pocillopora;Corail;0,31875
2008;5;Frangeant;5_FR;Porites;Corail;44,1628571428571
2008;5;Frangeant;5_FR;Sand;Sable;23,2717857142857
2008;5;Frangeant;5_FR;Turf;Algues_Gazon;17,1632142857143
2008;5;Pente externe 10m;5_FO10;Acropora;Corail;2,5475
2008;5;Pente externe 10m;5_FO10;Astrea;Corail;0,453571428571429
2008;5;Pente externe 10m;5_FO10;Astreopora;Corail;1,50119047619048
2008;5;Pente externe 10m;5_FO10;Crustose Coralline Algae / Bare Space;CCA_nu;37,2135714285714
2008;5;Pente externe 10m;5_FO10;Fungiidae unidentified;Corail;0,178571428571429
2008;5;Pente externe 10m;5_FO10;Gardineroseris;Corail;0,125
2008;5;Pente externe 10m;5_FO10;Goniastrea;Corail;0,142857142857143
2008;5;Pente externe 10m;5_FO10;Herpolitha;Corail;0,0714285714285714
2008;5;Pente externe 10m;5_FO10;Leptastrea;Corail;2,06011904761905
2008;5;Pente externe 10m;5_FO10;Macroalgae;Algues_Gazon;14,0742857142857
2008;5;Pente externe 10m;5_FO10;Montipora;Corail;5,825
2008;5;Pente externe 10m;5_FO10;Pavona;Corail;0,25
2008;5;Pente externe 10m;5_FO10;Pocillopora;Corail;17,5242857142857
2008;5;Pente externe 10m;5_FO10;Porites;Corail;3,065
2008;5;Pente externe 10m;5_FO10;Psammocora;Corail;0,142857142857143
2008;5;Pente externe 10m;5_FO10;Sand;Sable;0,860714285714286
2008;5;Pente externe 10m;5_FO10;Soft Coral;Corail;0,785714285714286
2008;5;Pente externe 10m;5_FO10;Turf;Algues_Gazon;16,0660714285714
2008;5;Pente externe 17m;5_FO17;Acanthastrea;Corail;0,0625
2008;5;Pente externe 17m;5_FO17;Acropora;Corail;0,5125
2008;5;Pente externe 17m;5_FO17;Astrea;Corail;0,8175
2008;5;Pente externe 17m;5_FO17;Astreopora;Corail;0,0625
2008;5;Pente externe 17m;5_FO17;Crustose Coralline Algae / Bare Space;CCA_nu;57,975
2008;5;Pente externe 17m;5_FO17;Gardineroseris;Corail;0,125
2008;5;Pente externe 17m;5_FO17;Leptastrea;Corail;0,465
2008;5;Pente externe 17m;5_FO17;Macroalgae;Algues_Gazon;1,7025
2008;5;Pente externe 17m;5_FO17;Millepora;Corail;0,325
2008;5;Pente externe 17m;5_FO17;Montipora;Corail;0,82
2008;5;Pente externe 17m;5_FO17;Pavona;Corail;0,3625
2008;5;Pente externe 17m;5_FO17;Pocillopora;Corail;7,38
2008;5;Pente externe 17m;5_FO17;Porites;Corail;8,03
2008;5;Pente externe 17m;5_FO17;Sand;Sable;6,7425
2008;5;Pente externe 17m;5_FO17;Soft Coral;Corail;0,625
2008;5;Pente externe 17m;5_FO17;Turf;Algues_Gazon;14,8175
2008;6;Frangeant;6_FR;Crustose Coralline Algae / Bare Space;CCA_nu;32,7982142857143
2008;6;Frangeant;6_FR;Fungiidae unidentified;Corail;0,1875
2008;6;Frangeant;6_FR;Macroalgae;Algues_Gazon;8,36107142857143
2008;6;Frangeant;6_FR;Montipora;Corail;5,0375
2008;6;Frangeant;6_FR;Pavona;Corail;11,1275
2008;6;Frangeant;6_FR;Pocillopora;Corail;1,84285714285714
2008;6;Frangeant;6_FR;Porites;Corail;0,0625
2008;6;Frangeant;6_FR;Sand;Sable;21,4232142857143
2008;6;Frangeant;6_FR;Soft Coral;Corail;0,839285714285714
2008;6;Frangeant;6_FR;Turf;Algues_Gazon;20,0464285714286
2008;6;Pente externe 10m;6_FO10;Acropora;Corail;1,2625
2008;6;Pente externe 10m;6_FO10;Astrea;Corail;0,432857142857143
2008;6;Pente externe 10m;6_FO10;Astreopora;Corail;0,357142857142857
2008;6;Pente externe 10m;6_FO10;Crustose Coralline Algae / Bare Space;CCA_nu;50,2178571428572
2008;6;Pente externe 10m;6_FO10;Cyphastrea;Corail;0,0714285714285714
2008;6;Pente externe 10m;6_FO10;Fungiidae unidentified;Corail;0,0625
2008;6;Pente externe 10m;6_FO10;Gardineroseris;Corail;0,0625
2008;6;Pente externe 10m;6_FO10;Leptastrea;Corail;0,516071428571429
2008;6;Pente externe 10m;6_FO10;Lobophyllia;Corail;0,0625
2008;6;Pente externe 10m;6_FO10;Macroalgae;Algues_Gazon;10,3846428571429
2008;6;Pente externe 10m;6_FO10;Millepora;Corail;1,89285714285714
2008;6;Pente externe 10m;6_FO10;Montipora;Corail;1,805
2008;6;Pente externe 10m;6_FO10;Pavona;Corail;0,545
2008;6;Pente externe 10m;6_FO10;Pocillopora;Corail;18,6007142857143
2008;6;Pente externe 10m;6_FO10;Porites;Corail;1,12928571428571
2008;6;Pente externe 10m;6_FO10;Sand;Sable;1,084375
2008;6;Pente externe 10m;6_FO10;Turf;Algues_Gazon;12,4514285714286
2008;6;Pente externe 17m;6_FO17;Acanthastrea;Corail;0,0625
2008;6;Pente externe 17m;6_FO17;Acropora;Corail;0,09375
2008;6;Pente externe 17m;6_FO17;Astrea;Corail;0,5775
2008;6;Pente externe 17m;6_FO17;Crustose Coralline Algae / Bare Space;CCA_nu;76,9425
2008;6;Pente externe 17m;6_FO17;Fungiidae unidentified;Corail;0,0625
2008;6;Pente externe 17m;6_FO17;Gardineroseris;Corail;0,140625
2008;6;Pente externe 17m;6_FO17;Goniastrea;Corail;0,1875
2008;6;Pente externe 17m;6_FO17;Herpolitha;Corail;0,0625
2008;6;Pente externe 17m;6_FO17;Leptastrea;Corail;0,25
2008;6;Pente externe 17m;6_FO17;Leptoseris;Corail;0,0625
2008;6;Pente externe 17m;6_FO17;Lobophyllia;Corail;0,125
2008;6;Pente externe 17m;6_FO17;Macroalgae;Algues_Gazon;1,9625
2008;6;Pente externe 17m;6_FO17;Montipora;Corail;0,465
2008;6;Pente externe 17m;6_FO17;Pavona;Corail;0,3125
2008;6;Pente externe 17m;6_FO17;Pocillopora;Corail;1,8
2008;6;Pente externe 17m;6_FO17;Porites;Corail;0,58
2008;6;Pente externe 17m;6_FO17;Sand;Sable;9,3225
2008;6;Pente externe 17m;6_FO17;Stylocoeniella;Corail;0,125
2008;6;Pente externe 17m;6_FO17;Turf;Algues_Gazon;7,5925
2009;1;Frangeant;1_FR;Crustose Coralline Algae / Bare Space;CCA_nu;36,6425
2009;1;Frangeant;1_FR;Macroalgae;Algues_Gazon;1,415
2009;1;Frangeant;1_FR;Montipora;Corail;0,1625
2009;1;Frangeant;1_FR;Porites;Corail;34,865
2009;1;Frangeant;1_FR;Sand;Sable;16,9025
2009;1;Frangeant;1_FR;Turf;Algues_Gazon;10,095
2009;1;Pente externe 10m;1_FO10;Acropora;Corail;0,166666666666667
2009;1;Pente externe 10m;1_FO10;Astrea;Corail;0,129166666666667
2009;1;Pente externe 10m;1_FO10;Crustose Coralline Algae / Bare Space;CCA_nu;54,6190476190476
2009;1;Pente externe 10m;1_FO10;Gardineroseris;Corail;0,169642857142857
2009;1;Pente externe 10m;1_FO10;Leptastrea;Corail;0,0669642857142857
2009;1;Pente externe 10m;1_FO10;Macroalgae;Algues_Gazon;13,2415476190476
2009;1;Pente externe 10m;1_FO10;Millepora;Corail;2,0375
2009;1;Pente externe 10m;1_FO10;Montipora;Corail;0,0724206349206349
2009;1;Pente externe 10m;1_FO10;Pavona;Corail;0,0724206349206349
2009;1;Pente externe 10m;1_FO10;Pocillopora;Corail;3,18190476190476
2009;1;Pente externe 10m;1_FO10;Porites;Corail;3,23928571428571
2009;1;Pente externe 10m;1_FO10;Sand;Sable;0,33702380952381
2009;1;Pente externe 10m;1_FO10;Turf;Algues_Gazon;24,6734523809524
2009;1;Pente externe 17m;1_FO17;Astrea;Corail;0,145089285714286
2009;1;Pente externe 17m;1_FO17;Crustose Coralline Algae / Bare Space;CCA_nu;53,625
2009;1;Pente externe 17m;1_FO17;Fungiidae unidentified;Corail;0,0625
2009;1;Pente externe 17m;1_FO17;Leptastrea;Corail;0,0625
2009;1;Pente externe 17m;1_FO17;Macroalgae;Algues_Gazon;10,7661904761905
2009;1;Pente externe 17m;1_FO17;Millepora;Corail;4,56547619047619
2009;1;Pente externe 17m;1_FO17;Pavona;Corail;0,0625
2009;1;Pente externe 17m;1_FO17;Pocillopora;Corail;0,217261904761905
2009;1;Pente externe 17m;1_FO17;Porites;Corail;4,34130952380952
2009;1;Pente externe 17m;1_FO17;Psammocora;Corail;0,0625
2009;1;Pente externe 17m;1_FO17;Sand;Sable;8,81464285714286
2009;1;Pente externe 17m;1_FO17;Soft Coral;Corail;0,125
2009;1;Pente externe 17m;1_FO17;Turf;Algues_Gazon;20,3030952380952
2009;2;Frangeant;2_FR;Crustose Coralline Algae / Bare Space;CCA_nu;16,76
2009;2;Frangeant;2_FR;Fungiidae unidentified;Corail;0,4
2009;2;Frangeant;2_FR;Macroalgae;Algues_Gazon;1,39
2009;2;Frangeant;2_FR;Montipora;Corail;0,533333333333333
2009;2;Frangeant;2_FR;Pavona;Corail;0,725
2009;2;Frangeant;2_FR;Pocillopora;Corail;0,0625
2009;2;Frangeant;2_FR;Porites;Corail;43,8075
2009;2;Frangeant;2_FR;Sand;Sable;18,496875
2009;2;Frangeant;2_FR;Turf;Algues_Gazon;22,59
2009;2;Pente externe 10m;2_FO10;Acropora;Corail;0,06875
2009;2;Pente externe 10m;2_FO10;Astrea;Corail;0,0625
2009;2;Pente externe 10m;2_FO10;Crustose Coralline Algae / Bare Space;CCA_nu;65,56
2009;2;Pente externe 10m;2_FO10;Fungiidae unidentified;Corail;0,1375
2009;2;Pente externe 10m;2_FO10;Gardineroseris;Corail;0,0666666666666667
2009;2;Pente externe 10m;2_FO10;Lobophyllia;Corail;0,2
2009;2;Pente externe 10m;2_FO10;Macroalgae;Algues_Gazon;15,0325
2009;2;Pente externe 10m;2_FO10;Millepora;Corail;2,51875
2009;2;Pente externe 10m;2_FO10;Montipora;Corail;0,0625
2009;2;Pente externe 10m;2_FO10;Pavona;Corail;0,0625
2009;2;Pente externe 10m;2_FO10;Pocillopora;Corail;4,29166666666667
2009;2;Pente externe 10m;2_FO10;Porites;Corail;1,8425
2009;2;Pente externe 10m;2_FO10;Sand;Sable;0,9675
2009;2;Pente externe 10m;2_FO10;Turf;Algues_Gazon;12,78
2009;2;Pente externe 17m;2_FO17;Astrea;Corail;0,106428571428571
2009;2;Pente externe 17m;2_FO17;Crustose Coralline Algae / Bare Space;CCA_nu;53,9414285714286
2009;2;Pente externe 17m;2_FO17;Leptastrea;Corail;1,7625
2009;2;Pente externe 17m;2_FO17;Macroalgae;Algues_Gazon;10,1278571428571
2009;2;Pente externe 17m;2_FO17;Millepora;Corail;0,0625
2009;2;Pente externe 17m;2_FO17;Pavona;Corail;0,0625
2009;2;Pente externe 17m;2_FO17;Pocillopora;Corail;1,31294642857143
2009;2;Pente externe 17m;2_FO17;Porites;Corail;0,861785714285714
2009;2;Pente externe 17m;2_FO17;Sand;Sable;3,24892857142857
2009;2;Pente externe 17m;2_FO17;Soft Coral;Corail;0,0654761904761905
2009;2;Pente externe 17m;2_FO17;Turf;Algues_Gazon;30,2310714285714
2009;3;Frangeant;3_FR;Acropora;Corail;4,19375
2009;3;Frangeant;3_FR;Crustose Coralline Algae / Bare Space;CCA_nu;43,2092857142857
2009;3;Frangeant;3_FR;Fungiidae unidentified;Corail;0,2
2009;3;Frangeant;3_FR;Macroalgae;Algues_Gazon;0,855357142857143
2009;3;Frangeant;3_FR;Montipora;Corail;5,24928571428572
2009;3;Frangeant;3_FR;Pavona;Corail;11,4257142857143
2009;3;Frangeant;3_FR;Porites;Corail;3,94071428571429
2009;3;Frangeant;3_FR;Sand;Sable;21,3582142857143
2009;3;Frangeant;3_FR;Soft Coral;Corail;0,125
2009;3;Frangeant;3_FR;Turf;Algues_Gazon;12,375
2009;3;Pente externe 10m;3_FO10;Astrea;Corail;0,3875
